@ HyperIMU -ianovir - 2018
@ Date:Sat Dec 14 16:25:00 GMT+07:00 2019, Sampling Rate:20ms

BMI120_Accelerometer.x,BMI120_Accelerometer.y,BMI120_Accelerometer.z
4.2873077,-8.0368805,0.7231598
3.1835785,-7.232422,0.6920471
2.1516876,-6.1670074,0.62260437
1.5028534,-5.4319916,0.009689331
1.165268,-4.8693542,0.009689331
0.7486725,-4.2301025,-0.17944336
0.6983948,-3.7129517,-0.61039734
0.47813416,-3.5693054,-1.0485382
-0.019866943,-3.662674,-1.0916443
0.035202026,-3.8087158,-0.91685486
0.33688354,-4.0481415,-0.99346924
1.1269684,-4.2707977,-1.201767
1.6943817,-4.5509186,-0.5361786
1.5291901,-4.9268036,-0.23690796
1.8141022,-6.4710693,0.25390625
2.43898,-7.383255,0.71598816
2.9178314,-8.091949,0.31375122
3.106964,-9.224396,0.47177124
3.2697754,-9.528473,0.54359436
4.102951,-11.939423,0.01687622
4.7254486,-13.555511,0.49571228
6.5354614,-14.115753,1.644928
8.30957,-14.455734,1.6593018
8.668701,-15.351166,0.31614685
8.809952,-16.011963,0.26826477
9.425262,-17.529892,0.7806244
9.882553,-18.43251,0.85723877
10.222534,-18.439682,0.34248352
10.299149,-18.226608,-0.23930359
9.762848,-18.303223,-0.54096985
9.279221,-18.039856,0.48614502
8.532227,-17.517914,1.154129
7.2992096,-16.706284,0.31137085
6.3487244,-16.399826,-0.86657715
5.347946,-17.515518,0.11503601
5.6352386,-17.03189,2.3655853
6.3343506,-14.106186,1.0272369
6.197876,-11.953796,-0.73490906
5.7956543,-11.549179,-0.91207886
5.893814,-10.85965,-0.02861023
5.8195953,-8.654587,-0.37815857
5.5777893,-7.498184,-0.46914673
4.6057434,-7.5197296,-1.117981
4.0263367,-7.3617096,-0.9647522
3.8108673,-6.5548706,-0.23690796
3.6983337,-5.764786,0.09109497
3.411026,-5.7671814,-0.43562317
3.1764069,-6.083206,-0.29437256
3.339203,-5.8270264,0.18685913
3.671997,-5.7408447,0.5555725
3.545105,-6.346573,0.34248352
3.7318573,-7.0169525,0.8907623
3.9664917,-7.019348,1.213974
4.359131,-7.232422,1.5012817
4.7374268,-8.063217,1.3815765
5.1635895,-9.535645,1.3695984
5.3335724,-10.4646,0.2922058
5.774109,-10.85965,-0.22732544
6.296051,-12.200394,0.5124817
6.6862946,-13.828461,1.0535736
6.7677,-14.589813,1.4940948
7.2417603,-15.636078,1.0942688
7.581726,-16.368698,0.62260437
7.7493286,-17.134842,0.42388916
7.7612915,-17.687912,0.50050354
8.539413,-18.389404,1.4079132
9.7413025,-18.238571,1.719162
10.569702,-18.015915,1.1732788
10.414078,-18.437286,0.5914917
9.635956,-18.377441,0.63697815
8.788406,-17.99437,0.7902069
8.149155,-17.053436,0.35446167
7.9384613,-16.146042,0.22277832
7.7014465,-14.628113,0.35446167
7.059799,-13.332855,0.9386444
6.4301147,-12.71994,1.0822906
5.2832947,-11.53241,0.8045654
4.4142,-10.332916,0.6345825
4.323227,-9.28186,0.7973938
3.703125,-7.730423,0.51008606
2.6712189,-6.990616,0.28981018
1.7997284,-6.552475,0.10067749
1.2418823,-5.5373383,-0.15550232
1.2610321,-4.5940247,-0.12677002
0.9282379,-3.8159027,0.26109314
0.5906677,-3.5357819,-0.5146332
0.5619354,-3.4232483,-1.2089539
0.6098175,-3.6483002,-1.2041626
0.6361542,-3.7129517,-0.6295624
0.3320923,-4.0289917,-0.31352234
-0.08929443,-4.5892334,-0.41886902
0.23153687,-5.0608826,-0.09803772
1.0359802,-5.9180145,-0.61279297
0.9928894,-6.109543,-0.6630707
1.560318,-6.3130493,0.14616394
2.8603668,-7.668167,-0.22732544
4.0,-9.052017,-1.3789368
3.9928284,-9.308197,-1.3023224
5.501175,-10.895554,-0.40449524
6.217041,-12.334473,-0.37338257
7.038254,-13.605789,0.28263855
7.715805,-13.909851,0.6393738
8.941635,-15.1285095,0.74472046
9.719757,-16.158005,1.2810211
9.963959,-16.696701,0.9290619
9.918472,-17.019928,0.57232666
9.307953,-17.460464,0.61543274
8.436462,-17.419754,0.5555725
7.435684,-17.999146,0.30418396
6.3822327,-18.906555,-0.5313873
6.0087433,-18.794022,-1.2065582
6.4253387,-18.169144,-0.81869507
6.5187073,-17.798035,-0.009460449
6.1667633,-16.893036,0.759079
5.972824,-16.330399,-0.14831543
6.0015564,-15.442139,-0.9072876
6.2194366,-13.723114,0.6561279
5.5466614,-12.439819,0.6848602
5.1444397,-11.958588,0.08152771
4.849945,-11.101456,-0.60801697
4.758972,-9.492554,-0.7085724
4.7086945,-8.046463,-0.016647339
4.4453278,-7.2707367,0.03125
3.8348083,-6.746399,0.2922058
3.418213,-6.3369904,-0.65589905
3.5498962,-5.9371643,-0.32788086
3.7079163,-5.647461,0.05519104
3.5594788,-4.931595,0.34727478
3.0207825,-4.881317,0.17250061
2.9106445,-5.3936768,-0.03579712
3.3368073,-5.599579,0.61543274
3.9042358,-5.4631195,1.1445465
3.8778992,-5.764786,0.14376831
3.679184,-6.4758606,-0.6582947
3.8419952,-8.317001,0.01927185
4.308853,-9.650574,1.2307434
4.4716644,-9.640991,0.9937134
4.5363007,-10.182083,0.9889221
4.6105194,-12.681625,0.7183838
5.063034,-14.697556,1.213974
6.6695404,-14.314484,-0.18423462
8.074936,-14.587418,0.24671936
8.276047,-15.549881,0.6034546
8.120422,-18.521088,0.82373047
8.23056,-19.236954,-0.5170288
8.965576,-19.275269,-0.35421753
9.576096,-19.746918,0.8979492
10.153107,-20.42688,1.2068024
10.531387,-20.000702,-0.2680359
10.177048,-18.693466,-0.9767151
9.102051,-18.382217,0.328125
8.288025,-17.946487,1.1876373
8.218582,-16.349548,0.20362854
8.264084,-14.740646,-0.34944153
8.110855,-13.653671,0.19165039
7.6655273,-13.3376465,0.90512085
6.0614166,-12.351227,0.5531769
5.1037292,-11.4917145,0.32333374
4.4956055,-9.818161,0.40473938
4.1556244,-8.7048645,0.35206604
3.5881958,-7.2156677,-0.7660217
3.0207825,-6.346573,-0.7779999
2.1133728,-5.580429,-0.49308777
1.718338,-5.2500305,-0.2895813
1.4358215,-4.8549805,-0.6870117
1.4549713,-4.1678467,-0.96235657
1.2490692,-3.5573273,-0.81629944
1.2873688,-3.2053833,-0.49308777
1.1868134,-3.437622,-0.53378296
0.8947296,-3.3777618,-0.7492676
0.4948883,-3.4711304,-0.84503174
0.6672821,-3.2819977,-0.71813965
1.3615875,-3.8829346,-0.7325134
1.754242,-4.4551544,-1.2304993
1.5531311,-4.8932953,-0.5433655
2.731079,-5.6857758,0.26586914
4.146057,-6.4758606,-0.41168213
6.1116943,-7.5341034,-1.117981
5.335968,-8.453476,-1.4794922
4.2944946,-9.801407,0.24911499
4.63208,-11.913086,1.3289032
6.4013824,-13.98407,0.8093567
7.1866913,-14.850784,0.23236084
6.7677,-15.626495,0.26826477
7.1483765,-16.919373,0.3065796
7.490753,-18.956833,0.29699707
7.3901978,-21.262451,0.2419281
6.545044,-21.638336,-0.18902588
7.758896,-20.78122,-0.07888794
8.355057,-20.826706,0.0934906
8.173096,-21.02063,0.03842163
7.150772,-21.094849,-1.2137451
7.292038,-20.697418,-0.48110962
7.7924194,-19.801987,0.24671936
8.333511,-17.766922,0.08869934
7.739746,-15.50679,0.73753357
6.8203735,-14.573044,0.24671936
5.9225464,-13.505234,-0.24649048
5.4796143,-12.310532,-0.14353943
4.339981,-10.383194,0.759079
4.5075684,-9.85408,0.82373047
4.533905,-8.482208,-0.1986084
4.347168,-7.443115,-1.6231537
3.8802948,-6.243622,-0.16268921
3.600174,-6.090393,0.38798523
3.3607483,-5.7552032,0.05279541
3.1189423,-5.3410034,-0.30633545
2.9752808,-4.761612,-0.32070923
3.0255585,-4.8118896,-0.473938
2.8867035,-5.077652,-0.30873108
2.5227814,-5.4080505,-0.21536255
2.1397095,-5.922806,-0.59843445
1.5962219,-6.624298,-1.1155853
0.971344,-7.531708,-0.7013855
0.92585754,-8.424744,-0.8594055
0.8875427,-8.764709,-1.5130157
0.35842896,-9.334534,-1.8960876
0.008865356,-10.239548,-1.7931366
0.40151978,-11.527618,-1.1083984
-0.3502655,-12.020828,-1.359787
-1.4515991,-12.315323,-3.0189667
-1.7700195,-13.404678,-2.6670227
-1.2073822,-13.584244,-2.458725
-1.7125549,-12.499664,-2.9160156
-1.6886139,-12.370392,-3.2344513
-0.9607849,-13.000061,-2.324646
-0.16590881,-13.098221,-2.0469208
-0.57292175,-11.7287445,-1.7955322
-1.3797607,-11.604233,-2.7173004
-1.4683533,-12.387146,-2.4754791
-0.024642944,-12.087875,-2.058899
1.0144348,-11.39595,-1.4411926
1.2801971,-10.419113,-1.0677032
1.5291901,-10.845276,-2.0684662
1.5483398,-11.065552,-1.5561066
1.699173,-10.931473,-0.90249634
2.070282,-10.131805,-0.26564026
2.7669983,-9.985764,0.00491333
3.0327454,-10.488541,0.09588623
2.3887024,-10.569946,-0.20817566
2.0798492,-10.3927765,-0.03100586
1.7877655,-9.9618225,0.31854248
2.0176086,-10.131805,0.10546875
2.2259064,-10.215607,-0.59124756
2.3527985,-9.827744,-0.27999878
2.3791351,-9.588318,0.2922058
2.197174,-9.720001,-0.06452942
2.2713928,-9.940277,-0.02861023
2.4653168,-9.573959,0.10307312
2.908249,-9.0017395,-0.57688904
2.690384,-9.2148285,-0.014251709
2.5084229,-9.454254,-0.1411438
2.6233368,-9.265106,-0.011856079
3.205124,-9.028076,0.036026
3.217102,-9.193283,0.23713684
3.0638733,-9.403961,-0.11959839
3.241043,-9.1358185,-0.4260559
3.5905914,-8.8389435,0.48135376
3.4828644,-9.152573,0.8787842
3.8491669,-9.013718,0.34248352
4.232239,-8.78627,-0.04058838
4.2418213,-8.623459,0.4693756
3.9186096,-9.0616,0.35206604
3.5977783,-9.231583,0.33291626
3.988037,-9.056808,0.60824585
4.1676025,-8.690491,0.54359436
4.0502777,-8.898788,0.5076904
3.7605896,-9.1597595,0.70880127
3.6863708,-9.305801,0.7973938
3.6097565,-9.23877,0.6130371
3.715088,-9.018509,0.8452759
3.8036804,-8.877243,0.9075165
3.624115,-8.934708,0.8189392
3.8683167,-8.697678,0.8165436
3.9617004,-8.599518,1.3193207
3.7079163,-9.04245,1.1182098
3.375122,-9.279465,0.45980835
3.1979523,-9.188492,-0.10522461
3.6408691,-8.949066,0.53881836
3.5834198,-9.107086,1.7957764
3.1979523,-9.578751,0.46220398
3.3009033,-9.107086,0.25390625
3.6265106,-8.941895,0.65852356
