@ HyperIMU -ianovir - 2018
@ Date:Sat Dec 14 15:42:30 GMT+07:00 2019, Sampling Rate:20ms

LSM6DS3_Accelerometer.x,LSM6DS3_Accelerometer.y,LSM6DS3_Accelerometer.z
6.2567596,-10.2838745,4.8956146
7.4268494,-7.5919495,2.8042908
8.180588,-6.307007,2.6726837
8.539505,-5.859543,1.8016968
9.120956,-6.345291,2.0601196
10.305405,-6.8860626,2.5626068
11.056763,-7.8096924,2.3975067
11.25058,-8.996536,3.4623108
11.406113,-10.178589,4.577362
12.413483,-10.360443,4.8453674
14.0238495,-10.310196,4.9267273
16.119965,-10.056564,6.2667084
17.349884,-9.927353,6.589737
17.68248,-8.429443,5.6996
18.07251,-6.62764,3.7805634
18.15387,-5.3474884,2.8617096
17.677689,-4.4095,2.4884338
16.237213,-4.031433,3.2684937
15.521759,-4.0984344,4.429016
14.291855,-3.9787903,4.6108704
12.444595,-3.653366,3.1990967
11.82724,-3.6868591,3.2350006
10.530334,-3.373413,2.8282166
10.145096,-3.2082977,2.464508
10.128342,-3.6868591,2.2778625
10.810287,-4.8426056,2.7540436
10.76004,-3.5600433,3.5843506
13.600327,-2.141098,4.1705933
14.188965,-1.5907593,4.1634064
14.19136,-1.614685,4.326126
13.935318,-2.4880676,4.8046875
13.38736,-3.4571533,5.5943146
12.210098,-4.2444,5.6589203
11.298431,-6.0964355,4.9697876
11.552063,-7.7139893,4.9817505
12.779587,-9.0707245,5.4507446
12.789154,-9.697632,6.8505554
11.93013,-9.8316345,7.659317
11.607101,-10.391556,7.080261
12.140701,-10.822266,5.948456
12.734131,-11.439606,4.9985046
12.659943,-10.774399,4.4505463
12.037811,-9.7287445,4.318939
10.9084015,-9.2812805,4.7305145
9.089859,-8.434219,4.9027863
8.300217,-7.6709137,3.8212433
7.8216553,-6.4649353,2.5482483
7.984375,-6.0270386,2.3161469
8.639999,-5.852371,1.9572296
8.9104,-5.2900543,1.0335999
7.709198,-5.99115,1.4690857
6.139511,-6.4649353,2.5602264
5.268524,-6.0222626,3.4814606
5.651367,-4.749283,1.782547
5.2733,-3.4093018,0.016647339
5.7470856,-3.6581573,-0.54566956
6.974594,-4.8473816,0.31814575
6.625244,-6.2232513,1.4643097
4.890457,-7.5967407,2.222824
4.474106,-8.573013,1.8758698
5.715973,-8.142303,3.0531464
6.6228485,-6.7401123,2.332901
7.7187653,-5.57959,1.1891327
8.077698,-4.7732086,-0.12452698
7.8432007,-5.17041,-0.088638306
8.101624,-6.3405,0.48564148
7.733124,-7.6421967,0.61964417
6.9554596,-8.309799,0.9857483
8.202118,-9.491852,2.3065796
10.504013,-10.580582,3.9576263
11.9157715,-10.69783,4.823822
12.535522,-10.396347,5.290436
13.636215,-10.645187,5.5895386
15.103012,-10.178589,5.7570343
15.440399,-9.137711,4.6515503
15.339905,-7.7115936,3.1081696
15.969223,-7.8168793,2.596115
14.514389,-7.000931,2.677475
12.341705,-6.890854,3.0076752
11.6358185,-7.072708,3.2182465
11.583176,-6.7496796,3.6657104
11.461136,-6.345291,3.5867462
12.241196,-5.6154785,3.1727753
12.272308,-4.5841675,3.9097748
12.42067,-3.0455933,4.9410706
13.612289,-2.1100006,4.6850433
13.384979,-0.45176697,4.5127563
13.418472,0.78292847,3.7087708
13.992752,0.555603,3.1990967
13.590759,-1.4902496,4.0892334
12.315384,-3.3135834,6.154236
11.240997,-4.2252502,6.879257
10.73851,-4.4980316,6.223633
10.712189,-5.345093,4.802292
11.315186,-7.034424,4.3691864
11.884674,-8.5251465,5.546463
11.623856,-9.137711,6.3456726
12.207703,-10.200134,6.898407
12.42067,-10.767227,6.922333
12.904007,-10.606903,6.496414
13.602722,-10.812698,5.730713
13.547684,-11.248184,5.3382874
12.71019,-10.776794,5.134903
12.580978,-10.118774,4.493622
11.47789,-9.195145,3.4240265
11.14769,-8.979782,3.0842438
10.798325,-8.584976,3.014862
10.171417,-7.9293365,3.4981995
9.551666,-7.027252,2.9047852
8.922363,-6.3381195,1.3805542
8.2499695,-5.9026184,0.88046265
7.697235,-5.35466,1.3781586
6.3716125,-5.35466,1.9428711
5.096237,-5.794937,2.2060852
4.4310303,-6.62764,1.5911255
5.256546,-6.455368,1.4140625
4.6990204,-6.409897,0.38754272
4.117569,-7.618271,0.12432861
3.9524689,-8.369614,0.94506836
4.9287415,-7.934128,2.636795
5.8715057,-7.101425,2.4453583
6.287857,-6.6802826,0.69381714
7.233017,-6.266327,-0.033599854
7.651764,-6.311798,0.16021729
6.759247,-7.4076996,0.3612213
6.208893,-8.496445,0.019042969
5.7758026,-9.226257,0.3348999
7.0511627,-10.362839,1.9979095
8.953461,-11.2099,3.6082764
10.501617,-12.03064,4.8740845
12.131134,-12.222061,5.670883
13.550079,-12.435028,6.0034943
15.416473,-12.502029,5.7785645
16.978989,-11.499435,5.8766785
17.715988,-9.621063,5.1731873
17.577194,-8.261948,3.4072723
17.163239,-7.556061,3.019638
16.395142,-6.6348267,3.782959
15.7825775,-5.739914,3.4431763
14.578995,-4.9694214,3.0100708
14.150681,-4.495636,3.4527435
13.708008,-3.7490845,3.5675964
13.454361,-2.8517761,2.8018951
12.77002,-2.112381,2.8928223
13.451965,-2.9546661,4.0365906
13.126541,-2.1315308,5.5775757
14.253571,-1.3275452,5.024826
14.105209,-0.7436981,4.1011963
13.904221,-1.6649323,3.8690948
12.963837,-2.1171722,4.58934
11.197937,-2.8565521,4.400299
10.41069,-3.9763947,4.457733
10.135513,-4.9813843,4.606079
10.999329,-6.0007324,4.9650116
11.288864,-6.912384,5.6924286
11.401321,-8.427048,6.5514526
11.963638,-10.133133,7.4391785
11.9157715,-10.504013,7.092224
11.98996,-10.666733,5.4004974
12.547485,-11.430038,4.5462646
12.973404,-12.198135,5.364609
12.303421,-11.363037,6.618454
11.769821,-9.810104,5.9676056
10.896439,-8.986969,4.909973
10.355652,-8.470123,4.7065735
10.046982,-8.147095,4.0772705
8.66394,-7.788162,2.986145
7.268921,-7.393341,2.4621124
7.261734,-6.723358,2.4333954
7.003311,-6.208908,1.749054
6.335724,-6.431427,1.0718842
5.7638245,-7.3215637,1.1819458
5.8547516,-8.0729065,2.1773682
6.1131897,-7.9532623,2.600891
5.17041,-8.276306,1.1149597
4.2515717,-8.764435,0.779953
4.524353,-8.276306,2.3759766
5.120163,-7.5632324,3.2637024
5.325943,-7.2138824,2.045761
6.6396027,-7.146881,0.3133545
7.5058136,-6.821457,-0.22981262
7.840805,-7.0894623,-0.502594
7.1109924,-7.8336334,-1.1031952
5.74469,-8.551468,-1.1390839
5.7016144,-9.195145,0.03579712
7.881485,-10.300629,1.8782654
9.290848,-11.142899,4.531906
9.510986,-11.145294,5.5727844
9.944092,-11.379791,5.563217
12.31778,-12.210098,5.529709
14.243988,-11.118973,6.4485626
14.765625,-10.472916,6.2379913
14.708206,-9.520569,5.82164
16.119965,-8.312195,5.2353973
15.981186,-6.0916595,5.1301117
15.435623,-5.16803,5.156433
15.880692,-4.6248474,5.9556274
14.267929,-3.5121918,5.048752
12.966232,-2.7823792,3.9695892
12.6671295,-2.2152863,2.509964
13.114578,-2.428238,1.9596252
13.552475,-3.3542633,3.0459595
13.030838,-3.0886536,5.0607147
13.612289,-2.5933533,5.489029
14.19136,-1.207901,5.271286
14.619675,-0.20770264,5.500992
13.990356,-0.08326721,4.6228333
12.817871,-1.5668182,3.9241333
12.080887,-3.0934448,4.017441
12.152664,-5.12973,4.9817505
11.755463,-6.1203613,5.3191376
11.5401,-7.3335266,5.118149
12.336914,-8.455765,5.39093
13.179184,-9.542099,5.5488586
12.848984,-10.281479,5.7618103
13.449585,-11.0065155,5.443573
13.741501,-11.233826,4.634796
13.004517,-11.375,4.462509
11.80571,-11.097443,4.6515503
10.707397,-10.520767,5.0966187
9.829239,-9.13533,5.2617188
9.635422,-7.962845,4.7592163
9.104218,-6.9147797,3.7350922
8.517975,-6.0677185,3.7614136
7.7283325,-5.8786926,3.5173492
7.130127,-5.99115,2.7636108
6.826248,-5.8715057,2.1414795
6.25914,-6.0102997,2.1486511
5.5413055,-7.6781006,1.8758698
5.754257,-9.2812805,1.6988068
6.4745026,-9.549286,2.0481567
6.036606,-9.836426,0.8397827
2.4378052,-10.728943,-0.050354004
1.7271423,-10.133133,2.871292
5.6776886,-8.013092,4.000702
7.6996307,-7.0535736,1.2441711
8.048981,-6.725754,-2.438385
8.939102,-6.862137,-2.9456635
8.714188,-7.7474823,-1.3233337
6.902817,-9.353073,0.5311127
5.8499756,-10.099625,0.9163513
8.068115,-11.040009,2.1869354
10.195343,-11.221863,3.845169
10.970612,-11.08786,4.421829
12.018677,-11.511398,4.113159
13.629044,-12.004318,5.0846405
14.531128,-11.896637,6.80748
15.024048,-10.073303,6.6950226
15.7825775,-9.073105,5.386139
17.256561,-7.553665,5.1133575
16.151077,-5.92894,4.7544403
15.069519,-4.8880615,4.7065735
15.299225,-4.787567,4.452942
15.201126,-4.364029,4.522339
14.303818,-3.5696106,4.211273
14.653168,-1.9975281,3.9695892
14.703415,-1.0930481,4.3859406
14.691452,-0.24359131,5.6541443
14.270309,-0.89923096,2.8306122
12.521164,-0.583374,0.35882568
11.939713,-0.29623413,0.08843994
13.052368,-0.31776428,2.0481567
14.449783,-1.1528625,5.4986115
12.966232,-1.9664307,9.233795
10.602112,-3.0910492,8.240784
9.87709,-4.1032104,6.589737
10.681076,-5.0723114,5.620636
11.520966,-6.173004,5.668503
11.317566,-7.572815,6.6375885
11.384567,-8.517975,6.570587
12.796341,-9.073105,6.675873
13.932922,-9.190353,5.9436646
15.50502,-9.948883,5.115753
16.488464,-10.6332245,7.4559326
14.629242,-10.83902,8.862915
12.554657,-11.193146,6.21167
11.509003,-11.142899,2.5913239
11.482681,-9.34111,1.5241241
11.23143,-8.290649,1.885437
9.448776,-7.4076996,1.3374939
7.5177765,-7.158844,2.8090668
6.5151825,-7.314392,3.273285
6.9769897,-6.5558624,2.7037811
7.032028,-5.9361267,2.3233337
6.13472,-6.316574,1.4714813
5.773407,-7.2880707,0.73928833
7.989151,-7.9700165,1.2178497
8.805115,-7.8144836,1.6892242
6.8573456,-9.788559,0.8876343
3.780182,-10.228836,1.6318054
4.031433,-8.422256,3.1895294
5.182373,-6.9769897,0.60289
6.4338226,-6.0916595,-1.201294
7.3287354,-5.9839783,-1.3448639
7.1612396,-6.5726166,-0.46910095
6.25914,-7.9125977,0.05732727
5.7710114,-10.027847,0.37078857
6.1538544,-10.243195,0.6220398
7.618271,-10.460953,1.9117584
9.510986,-10.398727,4.022232
11.02565,-10.669128,4.7257233
11.781784,-10.977798,4.486435
12.722153,-10.760056,5.381363
13.329941,-10.482483,5.7881317
15.172409,-10.271912,5.838394
16.155853,-9.269318,5.3957214
16.344894,-8.053772,4.9410706
16.658356,-7.0200653,4.6156616
16.67511,-5.84758,4.6443634
15.627045,-5.0316315,4.9889374
15.11499,-4.4477844,5.2449646
14.9522705,-3.6007233,5.3358917
14.523956,-2.2272491,5.1085815
14.459351,-1.2844696,4.189728
14.571808,-0.4661255,3.6800537
15.057556,-0.70062256,4.3356934
14.846985,0.45750427,4.737686
14.387558,0.71832275,4.7879333
13.834824,1.2256012,4.900406
14.246384,0.48861694,4.831009
14.179382,-0.45895386,4.567795
13.918564,-1.3490753,3.6633148
13.660141,-2.9929504,3.9049835
13.729538,-4.6081085,4.7065735
14.054962,-6.106003,4.6802673
14.035828,-7.9293365,5.958023
13.435226,-9.01329,6.70459
13.109802,-9.654572,7.046768
14.741699,-11.473114,5.4627075
15.356659,-12.0138855,6.1805573
13.619461,-11.135727,7.2836456
12.267517,-11.494644,6.47966
10.582977,-11.118973,4.768799
10.197739,-9.826843,3.8954163
10.652374,-8.465332,3.1033936
10.432236,-7.5871735,2.2515411
8.082474,-6.7089996,3.0124664
7.441208,-6.780792,3.615448
7.307205,-6.2639313,3.5891266
6.764038,-6.476898,3.2756805
5.7183685,-6.546295,2.6248322
4.957443,-7.8862762,1.6964111
6.4218597,-8.891251,3.2278137
7.3742065,-8.733322,2.4262238
6.8477783,-8.692657,0.7991028
4.9670258,-8.874512,1.5959167
3.8471832,-8.599335,3.4886322
4.2467804,-7.2617493,3.644165
5.244583,-6.3405,1.8351898
7.1205597,-5.51976,0.09082031
8.1757965,-5.349884,-0.95962524
8.625641,-6.5486755,-1.0720825
7.8384094,-7.926941,-0.69641113
6.204117,-8.434219,-0.92611694
7.0081024,-9.233429,-0.7012024
9.522949,-9.85556,1.531311
11.721954,-10.891663,4.737686
11.432434,-10.781586,5.5368958
11.403717,-10.537521,5.089432
13.373001,-10.312592,4.9817505
15.040802,-8.812286,4.457733
14.973801,-7.5512695,3.713562
15.555267,-6.8310394,3.5843506
15.083878,-6.0557556,3.3522491
14.641205,-6.060547,3.471878
13.968826,-6.2974396,4.5414734
14.083679,-5.8571625,6.00589
13.356262,-4.4525757,7.3745728
12.382385,-2.5837708,7.0659027
13.609894,-1.2270508,6.257126
15.574402,-0.91596985,5.567993
15.50502,-0.23881531,5.24736
15.50502,-0.025848389,4.9195404
14.823059,0.062683105,4.606079
14.167419,-0.17181396,3.9576263
13.715179,-0.583374,4.3069763
12.679092,-1.8970337,4.8142548
12.281876,-2.995346,5.496216
12.202911,-3.9883575,5.5536346
12.695847,-4.955063,5.3837433
13.002121,-6.3189697,4.7113647
13.172012,-7.840805,5.089432
13.471115,-9.037216,5.977173
13.279694,-10.085266,6.82901
13.157654,-11.260147,6.3121643
13.088257,-12.059357,5.567993
13.384979,-12.217285,4.5582275
13.614685,-10.870117,4.421829
12.851379,-9.58757,4.498413
11.446793,-9.195145,4.69223
10.343689,-8.740509,5.015259
8.785965,-8.482086,4.149048
7.134918,-7.8336334,2.957428
5.486267,-7.5010223,1.0790558
4.4238434,-7.412491,1.7227325
4.2252502,-7.4723053,2.8784637
3.7179718,-7.950882,1.7849426
3.985962,-9.48468,1.4978027
6.029434,-10.257553,2.876068
6.9674225,-10.582977,1.9356995
4.61528,-10.898834,0.8110657
2.5861664,-10.827042,2.0720825
5.543686,-9.6258545,5.1325073
7.520157,-7.5704193,3.7279205
8.319366,-6.4577484,0.224823
8.97261,-6.1586456,-2.368988
8.733322,-6.1036224,-1.4166565
7.228241,-7.355057,-0.69880676
5.440796,-8.970215,-0.6940155
6.1418915,-10.75766,1.7203369
7.972412,-11.219467,3.8332062
9.037216,-11.348679,4.991333
10.262344,-11.090256,5.8240356
12.368027,-11.080688,6.7979126
13.535721,-10.1762085,6.3815613
13.815674,-8.998932,5.32872
14.588562,-7.606308,4.0270233
15.593552,-6.969818,3.6011047
16.033829,-5.933731,3.684845
15.265732,-5.404907,3.5269165
13.978394,-4.9694214,4.1801605
13.552475,-4.782776,4.943466
13.679291,-3.9500732,5.742676
13.784576,-2.5526733,5.6541443
13.772614,-1.3777924,5.3502502
14.476105,-0.6312256,5.4531403
15.880692,-0.89923096,6.21167
15.603119,-0.08805847,5.115753
15.928543,0.048324585,4.2256165
15.808899,-0.13113403,3.7638092
15.366226,-1.0116882,4.0772705
14.43782,-2.387558,4.429016
13.449585,-3.9668274,4.9697876
13.272507,-5.6226654,5.6756744
13.595535,-7.1636353,5.5727844
14.150681,-9.384171,5.6637115
14.289459,-10.71698,6.549057
13.487869,-11.241013,6.6136627
12.982971,-11.463547,5.39093
13.042801,-11.781784,4.6228333
12.75087,-11.882278,4.005478
11.901428,-11.1835785,3.7326965
10.745682,-9.9058075,3.1081696
10.20491,-8.788361,3.1656036
10.051773,-8.345688,3.8690948
9.149673,-7.7738037,4.292618
7.6421967,-7.7403107,3.873886
4.684662,-8.127945,2.5650024
3.2154694,-8.082474,2.0601196
3.0479736,-7.658951,2.545868
3.1221619,-7.2521667,1.5169525
2.3660278,-7.4603424,0.7153473
2.7153778,-8.048981,0.75842285
5.034027,-9.661743,1.4212341
6.5606384,-10.705017,2.6678925
4.4932404,-10.886871,3.6345978
4.1486816,-9.934525,5.2760773
5.6776886,-7.8671265,4.871689
7.972412,-6.414688,2.6056824
10.051773,-5.5652313,1.851944
10.685867,-5.7303314,1.0479584
9.003708,-6.6348267,-0.3685913
7.8790894,-7.771408,-1.155838
7.9795837,-9.192749,-0.79930115
8.546677,-9.886673,0.9594269
8.905609,-10.118774,1.634201
10.468124,-10.291061,3.713562
12.291458,-10.398727,5.14447
12.868118,-9.7981415,5.2736816
12.760452,-8.86972,4.524719
13.310791,-7.8432007,3.9217377
14.2248535,-6.7113953,2.825821
15.160446,-5.366623,1.8375854
15.189163,-4.2132874,1.679657
14.708206,-3.8112946,2.1654053
13.461548,-3.7490845,3.3953094
12.834625,-3.4021149,4.153839
12.427841,-3.2106934,4.7879333
11.547287,-2.8852692,5.278473
11.475494,-2.4019165,5.826416
13.327545,-2.342102,5.7091675
13.53093,-2.5407104,5.1779633
14.0238495,-1.3323212,4.744873
14.679489,-1.5476837,3.6896362
14.612488,-2.3373108,3.651352
14.124359,-3.562439,4.9027863
13.18158,-4.45018,5.9723816
12.4661255,-5.5341187,6.2092743
12.411087,-6.9961395,5.323929
12.724548,-8.020264,4.9075775
13.0212555,-9.123352,5.0343933
13.210297,-10.413086,5.3550415
12.418274,-10.96344,5.7043915
12.159851,-10.793549,5.1947174
11.894241,-10.709793,4.2495575
11.516174,-10.73851,3.2110596
10.166626,-10.427444,2.442978
9.444,-9.460754,3.2996063
9.242996,-7.934128,3.2302094
8.699829,-6.931534,2.6559296
7.503418,-6.735321,3.2350006
6.969818,-7.005707,3.4981995
5.9648285,-6.993744,3.1392822
4.82106,-6.826248,2.871292
4.2635345,-7.3670197,2.3017883
3.4140778,-7.716385,1.5959167
2.799118,-7.646988,1.6174469
3.2417908,-9.262146,1.083847
4.294632,-9.64978,1.8136597
5.00531,-9.800522,2.608078
4.239609,-9.721558,3.4359894
3.280075,-9.580383,4.728119
4.5267487,-8.0681305,5.587143
7.836014,-7.0822754,3.7901306
9.805313,-6.2065125,2.2443695
11.030441,-5.258957,0.4928131
10.949081,-5.584381,-0.17477417
10.051773,-6.5845795,-0.3422699
9.161636,-7.491455,-0.20828247
8.458145,-8.209305,0.5502472
8.618469,-8.833832,1.8950195
9.7335205,-9.080292,3.3570251
10.81987,-9.152069,4.5989075
11.281677,-8.498825,4.8573303
11.398926,-7.914978,4.0198364
12.68866,-6.8142853,3.718338
13.538116,-5.49823,3.1847534
14.313385,-4.667923,2.600891
13.514191,-3.6748962,1.7634125
12.954269,-3.7251434,1.5193481
13.093048,-4.021866,2.7492523
12.693451,-3.9381104,3.1775665
12.226852,-3.7706146,3.6800537
11.997131,-3.2250519,4.041382
12.475693,-2.0621338,4.2710876
12.87291,-1.901825,4.342865
13.533325,-2.4473877,5.197113
13.562042,-1.5548553,5.14447
14.701019,-1.0284424,4.716156
14.791946,-1.0140839,4.292618
14.590958,-1.7749939,4.1107635
13.660141,-3.0671234,4.6228333
12.590561,-4.1726074,4.9817505
12.061737,-5.177597,5.089432
12.356064,-6.335724,5.168396
12.703018,-7.4890594,5.0679016
12.561844,-8.774002,5.5345
12.164627,-9.393753,5.2330017
12.248383,-9.644989,4.6443634
12.411087,-9.666534,4.153839
11.829636,-9.558853,4.6898346
11.145294,-8.996536,4.869293
10.379593,-8.422256,4.4601135
9.429642,-7.9748077,4.503189
8.884079,-7.812088,4.330902
7.788162,-7.680481,2.8449707
5.9863586,-7.307205,1.851944
4.3664246,-7.4029236,1.9356995
4.0457916,-7.3646393,2.7947235
4.708603,-7.685272,3.5843506
4.4310303,-6.9506683,2.3496552
4.364029,-6.7281494,0.5143585
5.038803,-8.142303,-1.0681152E-4
6.184967,-9.192749,1.9811554
6.082077,-9.723953,4.000702
5.1177673,-9.979996,3.7398834
2.5287323,-9.582779,1.4810638
3.3853607,-8.357651,2.4884338
7.0942383,-7.2665253,4.0365906
8.747681,-6.3548584,3.450348
8.551468,-5.8404083,0.016647339
8.534714,-6.402725,-1.160614
8.754868,-7.166031,-0.5432739
9.051575,-8.369614,0.779953
8.635223,-9.128143,2.1917267
8.238007,-9.592346,3.541275
9.726349,-9.534927,4.708969
11.307999,-9.326752,5.1827545
12.301025,-8.697433,5.2401733
12.631226,-8.115982,4.697006
13.504608,-7.4651337,4.2256165
14.406708,-6.271118,3.615448
14.064529,-5.2900543,2.596115
13.784576,-4.3903503,2.0505524
13.545288,-4.5099945,2.1414795
12.877686,-4.524353,2.612854
12.540298,-4.1438904,4.1681976
12.097626,-2.909195,3.9911346
12.138306,-2.2009277,3.4240265
12.748474,-1.4519653,3.328308
13.830032,-1.1887512,3.347458
14.782379,-2.004715,4.3979034
14.622055,-1.7080078,5.1755676
15.433228,-1.7726135,5.2808533
15.09584,-1.516571,4.6491547
14.5000305,-1.865921,4.6730804
13.569214,-3.0216675,5.2688904
12.951874,-4.4095,5.2042847
12.994949,-5.6729126,4.8453674
13.636215,-6.900421,5.1133575
13.322754,-8.223663,5.3263245
12.805908,-9.503815,4.515152
12.580978,-10.843796,4.1705933
12.202911,-10.55426,6.2355957
11.53772,-10.1427,5.6924286
10.982574,-9.869919,4.4840546
10.702621,-9.166428,3.5388794
10.384369,-9.0707245,3.9959106
8.946289,-8.300232,4.321335
8.070511,-7.9365234,4.3069763
7.0081024,-7.524948,3.9384918
6.5606384,-6.898041,2.8784637
6.041397,-6.610901,2.8593292
4.993347,-7.034424,3.1608124
4.0864563,-7.3622437,2.3496552
3.4092865,-7.142105,2.1055756
3.3686218,-6.574997,1.9691925
3.830429,-6.998535,0.8900299
5.995941,-9.5229645,1.6437683
5.9815826,-9.95845,2.9645996
5.2158813,-10.267136,2.8186493
3.830429,-9.841202,3.0435638
5.235016,-8.86972,4.0677032
7.134918,-7.7307434,3.948059
8.041794,-6.5367126,2.361618
8.7309265,-6.6874695,0.27267456
9.065933,-6.890854,-0.37817383
8.482071,-7.240204,-0.30158997
7.936508,-8.106415,0.44496155
8.336121,-8.599335,1.5982971
8.941498,-9.216675,2.773178
9.544495,-9.975204,4.0677032
10.592545,-10.396347,4.831009
12.19574,-10.226456,5.9436646
12.351273,-9.240601,5.9795685
12.95665,-8.154266,5.6062775
13.973602,-7.347885,5.2736816
14.758453,-5.692047,5.1660004
14.428238,-4.20372,4.218445
13.672104,-3.7251434,3.4024963
13.425644,-3.7131805,4.5055847
13.148087,-3.5241547,4.699402
12.121567,-2.823059,3.438385
12.243591,-2.4306335,3.0124664
12.066528,-1.8755035,2.9023895
11.899033,-1.1983337,2.8976135
12.4422,-1.8419952,3.9839478
12.971008,-1.9616394,4.823822
14.0238495,-2.0286407,5.3957214
14.495239,-1.9281464,5.316757
14.698624,-2.1339264,5.603897
13.844391,-2.753662,5.5440674
12.899231,-4.2874603,5.8647003
12.614487,-6.1538696,6.216446
11.966034,-7.5273438,6.060913
11.985168,-9.034821,5.599106
12.48288,-9.549286,6.37677
13.28447,-9.807709,6.864914
13.430435,-9.62825,6.297806
13.380188,-10.329346,4.9410706
12.222061,-10.480087,3.651352
11.736313,-10.094849,3.849945
10.946686,-9.376999,4.137085
9.640198,-8.405518,3.5939178
8.745285,-7.8216705,3.2589264
7.996338,-7.199524,3.4599152
6.993744,-7.0894623,3.6178436
5.514984,-6.673111,3.3139648
4.0744934,-6.579788,2.0003052
3.3423004,-6.5678253,1.5624084
3.768219,-6.5773926,1.885437
3.761032,-6.352463,1.7681885
3.5097961,-6.0749054,1.6892242
4.158249,-6.8740997,2.069687
5.022049,-8.616074,1.7634125
5.5006256,-9.491852,2.2778625
5.2254486,-10.250381,2.7277222
3.4332275,-9.647385,2.7324982
4.6918488,-8.570618,3.3450623
7.249771,-7.5991364,3.9983063
9.283676,-6.467331,3.0220337
9.755066,-5.349884,0.34925842
10.365234,-5.481476,-0.7586212
9.195145,-7.0990295,0.5574341
8.637619,-8.398331,1.2322083
8.582581,-9.209503,0.96180725
8.415085,-9.723953,1.0958099
9.209503,-10.312592,3.328308
11.018463,-10.329346,5.682846
11.578384,-9.77182,6.0681
